Date,Open,High,Low,Close,Adj Close,Volume
12/22/2020,1.22384,1.2259,1.216604,1.223691,1.223691,0
12/23/2020,1.218591,1.221941,1.215776,1.218665,1.218665,0
12/24/2020,1.219393,1.221747,1.217938,1.219141,1.219141,0
12/25/2020,1.218472,1.2213,1.2167,1.218472,1.218472,0
12/28/2020,1.220703,1.2252,1.218353,1.22051,1.22051,0
12/29/2020,1.222001,1.227599,1.222001,1.222345,1.222345,0
12/30/2020,1.225325,1.230875,1.225205,1.225295,1.225295,0
12/31/2020,1.229906,1.230951,1.2223,1.22999,1.22999,0
1/1/2021,1.217285,1.221699,1.213499,1.218027,1.218027,0
1/4/2021,1.224905,1.230999,1.217137,1.22507,1.22507,0
1/5/2021,1.225295,1.229483,1.224995,1.22516,1.22516,0
1/6/2021,1.229861,1.235025,1.226693,1.230027,1.230027,0
1/7/2021,1.233776,1.234568,1.224665,1.234111,1.234111,0
1/8/2021,1.226873,1.228215,1.221493,1.227144,1.227144,0
1/11/2021,1.218784,1.219959,1.213474,1.218621,1.218621,0
1/12/2021,1.21616,1.217849,1.213887,1.21607,1.21607,0
1/13/2021,1.220927,1.222494,1.215539,1.220889,1.220889,0
1/14/2021,1.216175,1.217285,1.211314,1.216249,1.216249,0
1/15/2021,1.2153,1.216249,1.208474,1.215126,1.215126,0
1/18/2021,1.206724,1.20862,1.205545,1.206811,1.206811,0
1/19/2021,1.207846,1.214491,1.207846,1.207729,1.207729,0
1/20/2021,1.213946,1.216001,1.207773,1.213887,1.213887,0
1/21/2021,1.211534,1.217196,1.210991,1.211563,1.211563,0
1/22/2021,1.216619,1.2188,1.2152,1.216629,1.216629,0
1/25/2021,1.216856,1.2186,1.211725,1.216945,1.216945,0
1/26/2021,1.214329,1.2175,1.210844,1.214624,1.214624,0
1/27/2021,1.216323,1.217137,1.2062,1.216299,1.216299,0
1/28/2021,1.210478,1.2144,1.20824,1.210507,1.210507,0
1/29/2021,1.212136,1.215701,1.209599,1.212004,1.212004,0
2/1/2021,1.212283,1.213607,1.206913,1.212386,1.212386,0
2/2/2021,1.206768,1.208795,1.201836,1.206869,1.206869,0
2/3/2021,1.203905,1.204999,1.200495,1.203905,1.203905,0
2/4/2021,1.204181,1.204384,1.196716,1.204239,1.204239,0
2/5/2021,1.196745,1.203978,1.195357,1.196673,1.196673,0
2/8/2021,1.204935,1.206855,1.20214,1.204877,1.204877,0
2/9/2021,1.205255,1.211475,1.20502,1.20536,1.20536,0
2/10/2021,1.211695,1.214373,1.21102,1.211999,1.211999,0
2/11/2021,1.211945,1.215099,1.211431,1.212121,1.212121,0
2/12/2021,1.213003,1.213592,1.208399,1.213151,1.213151,0
2/15/2021,1.212106,1.214699,1.211739,1.212209,1.212209,0
2/16/2021,1.213239,1.2171,1.209585,1.21322,1.21322,0
2/17/2021,1.208854,1.209834,1.202559,1.209248,1.209248,0
2/18/2021,1.204587,1.2089,1.20363,1.2048,1.2048,0
2/19/2021,1.209175,1.214772,1.2083,1.20919,1.20919,0
2/22/2021,1.212445,1.21551,1.209219,1.212636,1.212636,0
2/23/2021,1.216693,1.217878,1.213681,1.21668,1.21668,0
2/24/2021,1.2152,1.217404,1.21113,1.215214,1.215214,0
2/25/2021,1.216951,1.224155,1.215658,1.217137,1.217137,0
2/26/2021,1.216012,1.218249,1.209175,1.216042,1.216042,0
3/1/2021,1.20909,1.210156,1.202993,1.208956,1.208956,0
3/2/2021,1.204906,1.208036,1.1994,1.20511,1.20511,0
3/3/2021,1.208503,1.21105,1.204471,1.208547,1.208547,0
3/4/2021,1.204834,1.206401,1.202501,1.205066,1.205066,0
3/5/2021,1.196859,1.196859,1.189796,1.196774,1.196774,0
3/8/2021,1.192464,1.193218,1.184834,1.192563,1.192563,0
3/9/2021,1.185199,1.1916,1.183614,1.185171,1.185171,0
3/10/2021,1.189669,1.192506,1.187,1.189791,1.189791,0
3/11/2021,1.192748,1.197777,1.19171,1.192606,1.192606,0
3/12/2021,1.198164,1.199041,1.191058,1.19861,1.19861,0
3/15/2021,1.195114,1.196544,1.191185,1.195,1.195,0
3/16/2021,1.192734,1.1953,1.188439,1.192577,1.192577,0
3/17/2021,1.19021,1.1918,1.188764,1.190165,1.190165,0
3/18/2021,1.198064,1.1991,1.191015,1.198279,1.198279,0
3/19/2021,1.191767,1.193745,1.187493,1.191824,1.191824,0
3/22/2021,1.188453,1.193745,1.187606,1.188312,1.188312,0
3/23/2021,1.193332,1.194315,1.186437,1.193303,1.193303,0
3/24/2021,1.184119,1.185115,1.181335,1.184021,1.184021,0
3/25/2021,1.181377,1.183012,1.177523,1.181307,1.181307,0
3/26/2021,1.177607,1.180401,1.17726,1.177662,1.177662,0
3/29/2021,1.17876,1.179357,1.17618,1.1788,1.1788,0
3/30/2021,1.176914,1.177579,1.171317,1.177101,1.177101,0
3/31/2021,1.172333,1.175862,1.170453,1.17236,1.17236,0
4/1/2021,1.172897,1.177579,1.171481,1.172883,1.172883,0
4/2/2021,1.177773,1.1787,1.175143,1.177995,1.177995,0
4/5/2021,1.176637,1.181614,1.173943,1.176817,1.176817,0
4/6/2021,1.181907,1.185536,1.179649,1.181893,1.181893,0
4/7/2021,1.18755,1.191469,1.186535,1.187423,1.187423,0
4/8/2021,1.187197,1.191483,1.186183,1.187366,1.187366,0
4/9/2021,1.191568,1.192321,1.186859,1.191568,1.191568,0
4/12/2021,1.189641,1.192037,1.187338,1.190051,1.190051,0
4/13/2021,1.191214,1.195314,1.18843,1.191469,1.191469,0
4/14/2021,1.195743,1.198193,1.195186,1.195414,1.195414,0
4/15/2021,1.198236,1.199314,1.195786,1.19861,1.19861,0
4/16/2021,1.197074,1.199472,1.19509,1.197175,1.197175,0
4/19/2021,1.196831,1.204819,1.194344,1.196945,1.196945,0
4/20/2021,1.204384,1.208167,1.202877,1.204529,1.204529,0
4/21/2021,1.203254,1.204529,1.2,1.203239,1.203239,0
4/22/2021,1.203818,1.207001,1.200394,1.203775,1.203775,0
4/23/2021,1.201793,1.207799,1.201389,1.201475,1.201475,0
4/26/2021,1.208956,1.211827,1.206374,1.208985,1.208985,0
4/27/2021,1.207921,1.20919,1.205793,1.208167,1.208167,0
4/28/2021,1.208854,1.210214,1.205764,1.209031,1.209031,0
4/29/2021,1.213578,1.215214,1.210419,1.213592,1.213592,0
4/30/2021,1.212489,1.212856,1.202472,1.212709,1.212709,0
5/3/2021,1.202646,1.207799,1.20149,1.202776,1.202776,0
5/4/2021,1.205982,1.2063,1.200005,1.206127,1.206127,0
5/5/2021,1.201634,1.202935,1.198725,1.201504,1.201504,0
5/6/2021,1.200913,1.207001,1.1994,1.200797,1.200797,0
5/7/2021,1.206593,1.216545,1.205342,1.206855,1.206855,0
5/10/2021,1.216752,1.21773,1.21374,1.217108,1.217108,0
5/11/2021,1.214211,1.217968,1.212547,1.214093,1.214093,0
5/12/2021,1.21455,1.215067,1.206811,1.21445,1.21445,0
5/13/2021,1.207686,1.210654,1.205313,1.207851,1.207851,0
5/14/2021,1.208021,1.214772,1.207146,1.207729,1.207729,0
5/17/2021,1.214757,1.217,1.212753,1.215037,1.215037,0
5/18/2021,1.215525,1.223242,1.215407,1.215687,1.215687,0
5/19/2021,1.222643,1.2248,1.219185,1.2224,1.2224,0
5/20/2021,1.217285,1.222901,1.217093,1.217285,1.217285,0
5/21/2021,1.222793,1.2242,1.217374,1.222539,1.222539,0
5/24/2021,1.218116,1.222942,1.217582,1.218324,1.218324,0
5/25/2021,1.221449,1.2267,1.22124,1.221464,1.221464,0
5/26/2021,1.22489,1.2265,1.220003,1.224909,1.224909,0
5/27/2021,1.219036,1.221699,1.217567,1.21926,1.21926,0
5/28/2021,1.219274,1.220107,1.213342,1.219319,1.219319,0
5/31/2021,1.219007,1.223391,1.218413,1.219007,1.219007,0
6/1/2021,1.223406,1.225415,1.221464,1.223287,1.223287,0
6/2/2021,1.221807,1.222942,1.216575,1.221777,1.221777,0
6/3/2021,1.22115,1.221598,1.21209,1.220986,1.220986,0
6/4/2021,1.21303,1.218769,1.210551,1.213301,1.213301,0
6/7/2021,1.216575,1.2202,1.214506,1.216841,1.216841,0
6/8/2021,1.218962,1.219661,1.216663,1.219363,1.219363,0
6/9/2021,1.217182,1.221899,1.217182,1.217285,1.217285,0
6/10/2021,1.21773,1.219215,1.214535,1.2182,1.2182,0
6/11/2021,1.217315,1.2195,1.2095,1.217256,1.217256,0
6/14/2021,1.211079,1.213151,1.209526,1.21102,1.21102,0
6/15/2021,1.212415,1.214919,1.210287,1.212224,1.212224,0
6/16/2021,1.212547,1.213499,1.211035,1.212709,1.212709,0
6/17/2021,1.199185,1.200769,1.190703,1.199559,1.199559,0
6/18/2021,1.191327,1.192748,1.185115,1.191341,1.191341,0
6/21/2021,1.186901,1.192051,1.184876,1.187366,1.187366,0
6/22/2021,1.191157,1.191753,1.188241,1.191256,1.191256,0
6/23/2021,1.193745,1.197,1.191583,1.193673,1.193673,0
6/24/2021,1.193161,1.195672,1.191995,1.193317,1.193317,0
6/25/2021,1.192791,1.197447,1.192791,1.193033,1.193033,0
6/28/2021,1.194215,1.1946,1.190462,1.194215,1.194215,0
6/29/2021,1.193033,1.193033,1.188044,1.19289,1.19289,0
6/30/2021,1.189994,1.191043,1.184582,1.190193,1.190193,0
7/1/2021,1.185536,1.188399,1.18381,1.185677,1.185677,0
7/2/2021,1.184708,1.186099,1.181935,1.184624,1.184624,0
7/5/2021,1.185593,1.1882,1.185201,1.185621,1.185621,0
7/6/2021,1.18615,1.189626,1.1815,1.18638,1.18638,0
7/7/2021,1.182033,1.184133,1.178245,1.182452,1.182452,0
7/8/2021,1.179357,1.186634,1.178425,1.17934,1.17934,0
7/9/2021,1.184694,1.187465,1.182522,1.1848,1.1848,0
7/12/2021,1.187366,1.188213,1.18367,1.187296,1.187296,0
7/13/2021,1.186493,1.18779,1.179343,1.186521,1.186521,0
7/14/2021,1.17744,1.182801,1.17726,1.177537,1.177537,0
7/15/2021,1.183334,1.185115,1.180596,1.183334,1.183334,0
7/16/2021,1.181307,1.1823,1.1794,1.181181,1.181181,0
7/19/2021,1.181154,1.182327,1.176429,1.181401,1.181401,0
7/20/2021,1.179245,1.180401,1.17571,1.179384,1.179384,0
7/21/2021,1.17855,1.180275,1.175364,1.178411,1.178411,0
7/22/2021,1.179523,1.182984,1.176664,1.179273,1.179273,0
7/23/2021,1.177357,1.17855,1.175599,1.177274,1.177274,0
7/26/2021,1.177302,1.181754,1.176457,1.177343,1.177343,0
7/27/2021,1.180638,1.183712,1.177177,1.180777,1.180777,0
7/28/2021,1.18224,1.183012,1.178578,1.182313,1.182313,0
7/29/2021,1.18468,1.189202,1.184175,1.184596,1.184596,0
7/30/2021,1.189202,1.1911,1.18555,1.1893,1.1893,0
8/2/2021,1.186535,1.1899,1.185958,1.186704,1.186704,0
8/3/2021,1.187493,1.1896,1.185565,1.187465,1.187465,0
8/4/2021,1.186915,1.1902,1.183432,1.186944,1.186944,0
8/5/2021,1.183992,1.185901,1.182984,1.18374,1.18374,0
8/6/2021,1.18332,1.183572,1.175641,1.183572,1.183572,0
8/9/2021,1.175088,1.177163,1.174178,1.17495,1.17495,0
8/10/2021,1.1739,1.174399,1.17107,1.173847,1.173847,0
8/11/2021,1.171976,1.174688,1.170645,1.172333,1.172333,0
8/12/2021,1.174205,1.175101,1.172512,1.17419,1.17419,0
8/13/2021,1.173612,1.1803,1.173103,1.173626,1.173626,0
8/16/2021,1.179635,1.180359,1.176803,1.179468,1.179468,0
8/17/2021,1.177995,1.178411,1.171056,1.177995,1.177995,0
8/18/2021,1.17096,1.1731,1.169686,1.170974,1.170974,0
8/19/2021,1.170385,1.170686,1.166875,1.17033,1.17033,0
8/20/2021,1.167679,1.1691,1.166494,1.16766,1.16766,0
8/23/2021,1.169974,1.174329,1.169561,1.169755,1.169755,0
8/24/2021,1.174674,1.176484,1.172814,1.174453,1.174453,0
8/25/2021,1.175503,1.176055,1.172855,1.175309,1.175309,0
8/26/2021,1.1773,1.178134,1.174784,1.17744,1.17744,0
8/27/2021,1.175295,1.180359,1.173599,1.175641,1.175641,0
8/30/2021,1.179997,1.181195,1.178453,1.179901,1.179901,0
8/31/2021,1.179941,1.184553,1.179649,1.17969,1.17969,0
9/1/2021,1.181195,1.186,1.17951,1.181028,1.181028,0
9/2/2021,1.184231,1.187225,1.18348,1.184091,1.184091,0
9/3/2021,1.187423,1.19076,1.186817,1.187648,1.187648,0
9/6/2021,1.188594,1.188637,1.185705,1.188594,1.188594,0
9/7/2021,1.187395,1.188778,1.18383,1.187507,1.187507,0
9/8/2021,1.184553,1.1854,1.180317,1.184357,1.184357,0
9/9/2021,1.182033,1.184133,1.18061,1.18191,1.18191,0
9/10/2021,1.182355,1.1853,1.181935,1.182592,1.182592,0
9/13/2021,1.181251,1.181754,1.17706,1.181195,1.181195,0
9/14/2021,1.18107,1.184699,1.1802,1.181195,1.181195,0
9/15/2021,1.180359,1.1833,1.1801,1.180498,1.180498,0
9/16/2021,1.181935,1.182313,1.175171,1.182,1.182,0
9/17/2021,1.176484,1.178967,1.172966,1.176747,1.176747,0
9/20/2021,1.172883,1.173709,1.170056,1.172993,1.172993,0
9/21/2021,1.172567,1.174895,1.171591,1.17302,1.17302,0
9/22/2021,1.172608,1.174453,1.171715,1.172292,1.172292,0
9/23/2021,1.168893,1.175101,1.168419,1.16877,1.16877,0
9/24/2021,1.174178,1.174812,1.170166,1.174026,1.174026,0
9/27/2021,1.172209,1.1728,1.168661,1.172305,1.172305,0
9/28/2021,1.169604,1.1706,1.166997,1.16968,1.16968,0
9/29/2021,1.168688,1.1692,1.161009,1.168634,1.168634,0
9/30/2021,1.160227,1.16117,1.157006,1.16016,1.16016,0
10/1/2021,1.157421,1.1609,1.15639,1.157448,1.157448,0
10/4/2021,1.160726,1.164009,1.158856,1.160726,1.160726,0
10/5/2021,1.161656,1.16225,1.158306,1.161845,1.161845,0
10/6/2021,1.159514,1.159958,1.153017,1.159608,1.159608,0
10/7/2021,1.155535,1.15714,1.154935,1.155535,1.155535,0
10/8/2021,1.155922,1.158373,1.154255,1.155976,1.155976,0
10/11/2021,1.156591,1.158749,1.155295,1.156604,1.156604,0
10/12/2021,1.155295,1.157006,1.153389,1.155375,1.155375,0
10/13/2021,1.153097,1.157901,1.153057,1.153403,1.153403,0
10/14/2021,1.159958,1.1625,1.158467,1.159958,1.159958,0
10/15/2021,1.159071,1.16198,1.158883,1.159152,1.159152,0
10/18/2021,1.159595,1.161211,1.1573,1.159703,1.159703,0
10/19/2021,1.161454,1.167,1.161454,1.161386,1.161386,0
10/20/2021,1.163386,1.165401,1.161805,1.163196,1.163196,0
10/21/2021,1.165243,1.166997,1.163318,1.165501,1.165501,0
10/22/2021,1.162588,1.165406,1.162237,1.162534,1.162534,0
10/25/2021,1.164131,1.166861,1.159326,1.164009,1.164009,0
10/26/2021,1.16117,1.1629,1.158587,1.16117,1.16117,0
10/27/2021,1.159824,1.162439,1.158534,1.159824,1.159824,0
10/28/2021,1.159891,1.169317,1.158319,1.160012,1.160012,0
10/29/2021,1.168374,1.16918,1.154668,1.168361,1.168361,0
11/1/2021,1.155936,1.159326,1.154668,1.155668,1.155668,0
11/2/2021,1.160174,1.1615,1.157917,1.159958,1.159958,0
11/3/2021,1.158078,1.1599,1.156363,1.157943,1.157943,0
11/4/2021,1.161575,1.16171,1.152924,1.161575,1.161575,0
11/5/2021,1.155668,1.15647,1.15141,1.155535,1.155535,0
11/8/2021,1.156845,1.159555,1.155175,1.156885,1.156885,0
11/9/2021,1.158869,1.160901,1.157019,1.159152,1.159152,0
11/10/2021,1.159366,1.159824,1.151344,1.159555,1.159555,0
11/11/2021,1.148567,1.149161,1.145489,1.148594,1.148594,0
11/12/2021,1.14478,1.145987,1.143406,1.145082,1.145082,0
11/15/2021,1.14423,1.146421,1.141696,1.144165,1.144165,0
11/16/2021,1.136738,1.138701,1.133067,1.136648,1.136648,0
11/17/2021,1.131618,1.1334,1.127053,1.132118,1.132118,0
11/18/2021,1.131811,1.135976,1.131503,1.132118,1.132118,0
11/19/2021,1.13701,1.13701,1.125239,1.136842,1.136842,0
11/22/2021,1.127574,1.12905,1.123823,1.127574,1.127574,0
11/23/2021,1.124354,1.127345,1.122712,1.124215,1.124215,0
11/24/2021,1.124391,1.125454,1.118781,1.124493,1.124493,0
11/25/2021,1.120699,1.123091,1.120398,1.120298,1.120298,0
11/26/2021,1.1209,1.1322,1.1208,1.120963,1.120963,0
11/29/2021,1.129114,1.129801,1.125885,1.129318,1.129318,0
11/30/2021,1.129357,1.138174,1.124606,1.129344,1.129344,0
12/1/2021,1.133003,1.135847,1.130416,1.133029,1.133029,0
12/2/2021,1.131964,1.134816,1.130186,1.131952,1.131952,0
12/3/2021,1.130684,1.133183,1.126735,1.130621,1.130621,0
12/6/2021,1.130263,1.131,1.1269,1.13048,1.13048,0
12/7/2021,1.128452,1.129943,1.123129,1.128668,1.128668,0
12/8/2021,1.127307,1.133903,1.126964,1.12765,1.12765,0
12/9/2021,1.134404,1.134559,1.127943,1.134559,1.134559,0
12/10/2021,1.129408,1.132259,1.126735,1.129331,1.129331,0
12/13/2021,1.131119,1.131606,1.126354,1.131183,1.131183,0
12/14/2021,1.128337,1.132759,1.126659,1.128541,1.128541,0
12/15/2021,1.125873,1.1278,1.124923,1.126126,1.126126,0
12/16/2021,1.129305,1.136364,1.12821,1.129076,1.129076,0
12/17/2021,1.133543,1.134906,1.126837,1.133414,1.133414,0
12/20/2021,1.124252,1.130454,1.123734,1.124354,1.124354,0
12/21/2021,1.127675,1.130327,1.126177,1.127752,1.127752,0
12/22/2021,1.128413,1.13443,1.126761,1.13353,1.13353,0
